3479	533
1977	534
351	535
5315	536
27086	537
100616240	538
391192	539
4313	540
7422	541
5349	542
793549	543
2731	544
26769	545
100302217	546
847	547
390284	548
2056	549
11275	550
51101	551
6557	552
57102	553
8508	554
728693	555
8202	556
55450	557
9817	558
3161	559
102723167	560
642574	561
9543	562
339241	563
3136	564
366	565
6883	566
23294	567
348120	568
3166	569
339559	570
8440	571
8743	572
387492	573
9938	574
102465445	575
27177	576
5098	577
26775	578
728215	579
100505839	580
100306725	581
101926911	582
341208	583
84283	584
10553	585
20308	586
9885	587
23645	588
23154	589
654	590
1591	591
406	592
100506700	593
728911	594
55316	595
4170	596
677797	597
598	598
26134	599
8850	600
692094	601
100302740	602
337878	603
79738	604
201651	605
7015	606
56547	607
158427	608
3841	609
245909	610
692235	611
101751145	612
130752	613
1392	614
100874115	615
55722	616
791115	617
54458	618
79840	619
55711	620
9310	621
2017	622
347746	623
5601	624
7494	625
79097	626
100129924	627
3043	628
344752	629
5199	630
100302143	631
6566	632
100133941	633
1571	634
23401	635
64718	636
7639	637
81621	638
9267	639
101927422	640
401296	641
22846	642
892	643
427336	644
84464	645
1728	646
6647	647
100505929	648
5970	649
4282	650
7031	651
3169	652
63931	653
387	654
858	655
692158	656
9564	657
25776	658
12716	659
109864281	660
442083	661
23076	662
728481	663
100873557	664
1581	665
3484	666
1649	667
56751	668
8678	669
2561	670
64647	671
55041	672
26680	673
387712	674
7050	675
210	676
84798	677
100506126	678
54839	679
2029	680
117143	681
28513	682
7209529	683
642585	684
9203	685
390660	686
637	687
133022	688
2100	689
5371	690
100616236	691
6978	692
123264	693
10599	694
4660	695
100313896	696
3565	697
8878	698
440055	699
2566	700
644464	701
387214	702
38488	703
2034	704
5925	705
196	706
729233	707
1871	708
90231	709
57510	710
56929	711
51310	712
554212	713
6357	714
100129882	715
5153	716
57412	717
1906	718
100507032	719
100423037	720
103091866	721
653145	722
114548	723
223075	724
7157	725
7296	726
1606	727
3849	728
643161	729
284648	730
5429	731
134829	732
10141	733
7352	734
100506070	735
54503	736
6774	737
643284	738
7040	739
7633	740
6564	741
8942	742
7161	743
200172	744
57181	745
100128025	746
3574	747
100034489	748
100313841	749
6683	750
421818	751
6581	752
56099	753
100652857	754
7364	755
730005	756
399670	757
53567	758
441951	759
4897	760
3433	761
727800	762
11231	763
40495	764
285343	765
389844	766
693221	767
960	768
3276	769
170679	770
18098	771
390213	772
2488	773
5604	774
332	775
100302168	776
1576	777
23596	778
202	779
7227	780
84264	781
857	782
503693	783
283553	784
284257	785
3569	786
55660	787
100271836	788
7137	789
122740	790
4792	791
23760	792
84677	793
406904	794
51196	795
256356	796
124641	797
152815	798
100500880	799
