440345	0
3479	1
4440	2
3162	3
9641	4
4609	5
1786	6
53567	7
728693	8
503693	9
100034914	10
100289274	11
101929224	12
1890	13
165140	14
835	15
6582	16
5241	17
152118	18
7494	19
5753	20
400242	21
474354	22
2633	23
3576	24
3484	25
10360	26
340120	27
390284	28
10913	29
5914	30
351	31
6564	32
25861	33
3553	34
8743	35
580	36
50810	37
9241	38
645688	39
793549	40
25880	41
183	42
44238	43
54658	44
5055	45
498177	46
730144	47
9747	48
100616236	49
10498	50
5300	51
100169898	52
3297	53
6387	54
406930	55
23705	56
104564224	57
4012	58
4353	59
3630	60
64747	61
240	62
248	63
26786	64
6720	65
4780	66
64078	67
7421	68
40495	69
79698	70
5337	71
144100	72
9970	73
90417	74
114548	75
100306951	76
2879	77
100302143	78
3309	79
84720	80
3093	81
103091866	82
4363	83
339241	84
9971	85
100129882	86
7277	87
284433	88
390561	89
3091	90
4790	91
3044	92
6736	93
54480	94
100131160	95
64127	96
22826	97
2034	98
105374582	99
285154	100
54622	101
199834	102
7296	103
659	104
348120	105
1553	106
4514	107
1906	108
644464	109
729950	110
10413	111
2517	112
132228	113
1591	114
1555	115
100507195	116
213	117
102723167	118
1571	119
4036	120
113251	121
84645	122
596	123
106478985	124
100124449	125
54556	126
1386	127
406141	128
202658	129
54465	130
5741	131
442083	132
598	133
2033	134
100874096	135
102465445	136
1485	137
286436	138
3665	139
11160	140
51608	141
407015	142
285941	143
100189518	144
100287216	145
5728	146
356	147
399670	148
23643	149
219437	150
388566	151
79473	152
29780	153
201243	154
100126327	155
901	156
100616240	157
5018	158
11016	159
27163	160
8505	161
692094	162
83902	163
3383	164
9363	165
5594	166
9929	167
100379291	168
406	169
126520	170
100422914	171
7422	172
5465	173
100500846	174
836	175
2488	176
7027	177
8678	178
1544	179
53	180
577423	181
406917	182
4318	183
4067	184
6566	185
7040	186
440055	187
10599	188
442916	189
153364	190
101928604	191
646096	192
391833	193
81858	194
642592	195
29108	196
26680	197
100873557	198
79788	199
100101266	200
100422981	201
146225	202
5546	203
693221	204
442216	205
2866	206
111216275	207
6978	208
841	209
106479551	210
406947	211
9669	212
642585	213
207	214
100505929	215
7015	216
151009	217
128488	218
100505879	219
442325	220
847	221
25	222
3280	223
5970	224
441818	225
595	226
692235	227
84991	228
101954272	229
26065	230
84288	231
37798	232
58490	233
100423037	234
5743	235
12716	236
81562	237
22041	238
51341	239
2100	240
420623	241
80255	242
1509	243
51195	244
100131089	245
6256	246
716	247
100195956	248
23411	249
100302168	250
1432	251
22941	252
637	253
1270	254
5599	255
6774	256
9380	257
7050	258
642413	259
126129	260
64647	261
842	262
467	263
8290	264
221547	265
100506126	266
695	267
100033426	268
100874115	269
1649	270
256227	271
122706	272
116843	273
100505738	274
108589157	275
64785	276
28519	277
387	278
5961	279
1588	280
2327	281
81631	282
26822	283
3725	284
1026	285
121643	286
102724316	287
100217417	288
142	289
5053	290
317662	291
346171	292
57491	293
2561	294
2566	295
8856	296
8483	297
101926911	298
4193	299
7391	300
1543	301
693133	302
440956	303
25976	304
342892	305
100126347	306
36849	307
2335	308
100533952	309
7098	310
391192	311
285849	312
3169	313
332	314
387712	315
26769	316
347468	317
100616465	318
2731	319
51101	320
331	321
651250	322
26134	323
1576	324
196996	325
8508	326
51764	327
55450	328
791115	329
6657	330
102723166	331
400548	332
123879	333
1977	334
3161	335
100616492	336
642574	337
9543	338
3136	339
8878	340
5076	341
8577	342
343066	343
6883	344
23294	345
1728	346
81533	347
124641	348
652995	349
101751145	350
7503	351
7240982	352
9938	353
100034489	354
7727	355
105378220	356
1956	357
5098	358
100301736	359
196410	360
26775	361
728215	362
692158	363
100873939	364
219487	365
101954264	366
100302740	367
6622	368
84283	369
6581	370
101927547	371
441089	372
590	373
55380	374
728911	375
55316	376
347746	377
7161	378
654	379
389141	380
643284	381
110357	382
729233	383
219409	384
389844	385
50631	386
441771	387
3586	388
26789	389
8440	390
2688	391
100874222	392
693230	393
56547	394
341208	395
158427	396
1592	397
3276	398
4563	399
100506700	400
401296	401
130752	402
3565	403
2242	404
2056	405
1139	406
1527	407
54458	408
26651	409
406940	410
7031	411
5447	412
1499	413
101928917	414
2017	415
574443	416
63943	417
3166	418
4312	419
2099	420
100033430	421
672	422
170067	423
2353	424
5658327	425
2103	426
100506581	427
9817	428
23401	429
644844	430
5243	431
43	432
80146	433
5165	434
64718	435
2507	436
7639	437
3934	438
3558	439
81621	440
9429	441
100873965	442
1545	443
727924	444
2501	445
23627	446
367	447
22846	448
892	449
341392	450
6773	451
84464	452
85480	453
131450	454
9885	455
7209529	456
6666	457
2309	458
100128292	459
1871	460
1141	461
3693	462
42092	463
63931	464
26576	465
858	466
8476	467
57412	468
3043	469
7157	470
113746	471
201651	472
337878	473
1950	474
18098	475
7364	476
100271836	477
7118	478
5617	479
285641	480
574444	481
106481309	482
5604	483
7124	484
406932	485
2932	486
20308	487
109864281	488
100033545	489
100033811	490
100862668	491
3458	492
148281	493
101669762	494
503638	495
581	496
3569	497
3135	498
100379141	499
84798	500
100861402	501
1244	502
441191	503
100506161	504
390660	505
4792	506
100132037	507
2029	508
767558	509
3757	510
28513	511
1447	512
9203	513
100129924	514
106479576	515
405	516
728622	517
123264	518
366	519
101928022	520
100505839	521
103724388	522
100306725	523
693234	524
7471	525
100313896	526
387492	527
210	528
57510	529
960	530
51310	531
6357	532
5153	533
427336	534
100507032	535
100506070	536
653145	537
223075	538
1606	539
3849	540
643161	541
574454	542
5429	543
1581	544
10141	545
4170	546
101927415	547
54503	548
284648	549
100616181	550
283553	551
7633	552
344752	553
8942	554
387214	555
200172	556
57181	557
6647	558
3574	559
999	560
5601	561
421818	562
100147748	563
4313	564
100652857	565
100874014	566
3172	567
441951	568
5371	569
5468	570
727800	571
11231	572
285343	573
102465864	574
38488	575
283692	576
170679	577
6648	578
554212	579
107423	580
54435	581
100287098	582
23596	583
196	584
7227	585
2002	586
5595	587
284257	588
644037	589
55660	590
6241	591
122740	592
100500880	593
3145	594
5315	595
8648	596
6352	597
8795	598
834	599
