1.000000	0.229508	0.170732	0.040000	0.059113	0.109091	0.059406	0.000000	0.171429	0.000000	0.000000	0.000000	0.400000	0.186667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162162	0.311111	0.054054	0.000000	0.109589	0.000000	0.181818	0.081633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065217	0.198198	0.025000	0.134831	0.000000	0.000000	0.000000	0.257143	0.038462	0.000000	0.000000	0.098361	0.000000	0.084507	0.057692	0.218182	0.000000	0.050420	0.000000	0.000000	0.000000	0.028169	0.000000	0.279070	0.000000	0.000000	0.040000	0.000000	0.000000	0.148936	0.000000	0.000000	0.000000	0.000000	0.037037	0.000000	0.000000	0.000000	0.000000	0.116667	0.093750	0.000000	0.000000	0.000000	0.000000	0.189189	0.058824	0.000000	0.000000	0.114286	0.000000	0.029412	0.000000	0.000000	0.000000	0.072289	0.068966	0.000000	0.000000	0.000000	0.000000	0.000000	0.207792	0.085106	0.000000	0.000000	0.000000	0.000000	0.000000	0.153846	0.195122	0.113636	0.080000	0.000000	0.000000	0.000000	0.050000	0.078431	0.000000	0.148148	0.000000	0.033613	0.000000	0.000000	0.181818	0.000000	0.097561	0.000000	0.000000	0.074534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057143	0.000000	0.000000	0.000000	0.017699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181818	0.175000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125000	0.000000	0.080000	0.162162	0.109589	0.000000	0.000000	0.000000	0.052632	0.000000	0.065574	0.086957	0.000000	0.056604	0.000000	0.079208	0.102564	0.173913	0.000000	0.000000	0.000000	0.063492	0.171429	0.063492	0.000000	0.000000	0.086331	0.000000	0.014184	0.139535	0.000000	0.065574	0.137931	0.000000	0.139535	0.196721	0.000000	0.206897	0.075472	0.058824	0.000000	0.016000	0.000000	0.000000	0.000000	0.000000	0.108108	0.000000	0.000000
0.229508	1.000000	0.493827	0.081633	0.118812	0.259259	0.240000	0.000000	0.057971	0.000000	0.084211	0.000000	0.125000	0.270270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.520548	0.090909	0.027397	0.000000	0.222222	0.000000	0.321839	0.164948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.175824	0.236364	0.062893	0.386364	0.000000	0.000000	0.000000	0.057971	0.038647	0.000000	0.000000	0.133333	0.000000	0.142857	0.233010	0.275229	0.000000	0.135593	0.000000	0.000000	0.000000	0.085714	0.000000	0.285714	0.000000	0.000000	0.121212	0.000000	0.000000	0.387097	0.000000	0.000000	0.066667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285714	0.222222	0.000000	0.000000	0.000000	0.000000	0.547945	0.237624	0.000000	0.000000	0.173913	0.000000	0.059701	0.000000	0.037037	0.000000	0.121951	0.070175	0.000000	0.000000	0.000000	0.000000	0.000000	0.342105	0.173913	0.000000	0.000000	0.000000	0.000000	0.102564	0.444444	0.200000	0.137931	0.081633	0.000000	0.000000	0.000000	0.050633	0.080000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.184615	0.000000	0.100000	0.000000	0.000000	0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.231884	0.000000	0.000000	0.020408	0.017857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279070	0.354430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.253968	0.000000	0.081633	0.520548	0.416667	0.000000	0.000000	0.000000	0.053333	0.000000	0.087912	0.147059	0.065934	0.038095	0.000000	0.260000	0.103896	0.175439	0.000000	0.000000	0.000000	0.000000	0.318841	0.258065	0.000000	0.000000	0.028986	0.000000	0.014286	0.447059	0.000000	0.000000	0.441860	0.000000	0.447059	0.333333	0.000000	0.315789	0.076923	0.178218	0.000000	0.112903	0.000000	0.000000	0.000000	0.000000	0.111111	0.000000	0.000000
0.170732	0.493827	1.000000	0.057143	0.107623	0.240000	0.396694	0.000000	0.088889	0.000000	0.172414	0.000000	0.141176	0.273684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808511	0.092308	0.021277	0.000000	0.215054	0.000000	0.314815	0.135593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303571	0.244275	0.177778	0.660550	0.000000	0.000000	0.080000	0.088889	0.052632	0.000000	0.000000	0.172840	0.000000	0.175824	0.225806	0.384615	0.000000	0.143885	0.000000	0.000000	0.000000	0.065934	0.000000	0.253968	0.000000	0.000000	0.133333	0.000000	0.000000	0.315789	0.000000	0.000000	0.123457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285714	0.214286	0.054545	0.000000	0.000000	0.000000	0.553191	0.377049	0.000000	0.000000	0.177778	0.000000	0.045455	0.036697	0.160000	0.000000	0.135922	0.102564	0.000000	0.000000	0.072289	0.000000	0.000000	0.309278	0.149254	0.000000	0.000000	0.000000	0.000000	0.080808	0.594595	0.196721	0.166667	0.142857	0.072289	0.000000	0.072289	0.080000	0.084507	0.000000	0.237624	0.000000	0.000000	0.000000	0.000000	0.209302	0.000000	0.131148	0.000000	0.000000	0.110497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244444	0.000000	0.000000	0.134454	0.015038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187500	0.640000	0.000000	0.000000	0.000000	0.075000	0.000000	0.000000	0.000000	0.000000	0.190476	0.000000	0.114286	0.425532	0.645161	0.000000	0.000000	0.000000	0.083333	0.000000	0.078818	0.134831	0.071429	0.079365	0.000000	0.495868	0.122449	0.148148	0.067416	0.000000	0.000000	0.048193	0.244444	0.361446	0.000000	0.000000	0.062893	0.000000	0.012422	0.679245	0.000000	0.049383	0.785047	0.063830	0.735849	0.246914	0.000000	0.282051	0.082192	0.196721	0.000000	0.317241	0.000000	0.000000	0.072289	0.000000	0.070175	0.000000	0.000000
0.040000	0.081633	0.057143	1.000000	0.083770	0.093023	0.202247	0.000000	0.068966	0.000000	0.071429	0.000000	0.000000	0.126984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064516	0.000000	0.000000	0.000000	0.131148	0.000000	0.105263	0.046512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.175000	0.040404	0.013514	0.181818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204082	0.000000	0.169492	0.130435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203390	0.000000	0.129032	0.000000	0.000000	0.318182	0.000000	0.000000	0.097561	0.000000	0.000000	0.163265	0.000000	0.000000	0.033898	0.000000	0.000000	0.000000	0.055556	0.230769	0.000000	0.000000	0.000000	0.000000	0.193548	0.066667	0.000000	0.000000	0.000000	0.000000	0.357143	0.051948	0.000000	0.019231	0.169014	0.217391	0.000000	0.000000	0.000000	0.000000	0.000000	0.184615	0.114286	0.000000	0.000000	0.000000	0.000000	0.358209	0.126582	0.000000	0.078947	0.105263	0.000000	0.000000	0.000000	0.058824	0.102564	0.000000	0.086957	0.032258	0.000000	0.000000	0.000000	0.037037	0.000000	0.068966	0.000000	0.000000	0.107383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076923	0.000000	0.157895	0.129032	0.000000	0.000000	0.000000	0.000000	0.062500	0.000000	0.011696	0.000000	0.175000	0.042553	0.000000	0.044944	0.000000	0.058252	0.000000	0.000000	0.000000	0.000000	0.034483	0.000000	0.000000	0.000000	0.031496	0.000000	0.000000	0.162162	0.000000	0.000000	0.053333	0.000000	0.108108	0.122449	0.000000	0.391304	0.097561	0.288889	0.000000	0.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.059113	0.118812	0.107623	0.083770	1.000000	0.061224	0.107438	0.000000	0.028436	0.000000	0.092827	0.000000	0.038835	0.138889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111628	0.021505	0.037209	0.000000	0.102804	0.000000	0.139738	0.075314	0.000000	0.000000	0.000000	0.000000	0.000000	0.106464	0.120172	0.142857	0.073090	0.165217	0.000000	0.000000	0.000000	0.018957	0.028653	0.000000	0.054054	0.059406	0.000000	0.094340	0.138776	0.071713	0.000000	0.107692	0.000000	0.000000	0.000000	0.084906	0.000000	0.054348	0.000000	0.000000	0.099585	0.000000	0.000000	0.238298	0.000000	0.000000	0.059406	0.000000	0.020513	0.009434	0.000000	0.000000	0.000000	0.122605	0.107317	0.008658	0.000000	0.017467	0.000000	0.148837	0.090535	0.000000	0.000000	0.028436	0.000000	0.095694	0.008696	0.010204	0.023346	0.125000	0.070352	0.000000	0.038462	0.000000	0.032922	0.000000	0.174312	0.021277	0.020942	0.000000	0.000000	0.000000	0.072727	0.189655	0.032967	0.096070	0.052356	0.000000	0.000000	0.000000	0.036199	0.041667	0.000000	0.171171	0.057762	0.030769	0.000000	0.000000	0.057971	0.031088	0.021978	0.000000	0.000000	0.192053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047393	0.034934	0.000000	0.008333	0.062992	0.000000	0.000000	0.000000	0.000000	0.000000	0.009524	0.032432	0.081448	0.000000	0.000000	0.020548	0.000000	0.000000	0.000000	0.000000	0.000000	0.078049	0.016598	0.052356	0.148837	0.074766	0.017241	0.000000	0.000000	0.055300	0.000000	0.228395	0.114286	0.223176	0.072874	0.000000	0.082645	0.027397	0.101562	0.009524	0.000000	0.000000	0.000000	0.104265	0.049020	0.000000	0.010471	0.064286	0.000000	0.035461	0.140969	0.000000	0.000000	0.105263	0.000000	0.123348	0.148515	0.000000	0.130653	0.030928	0.098765	0.000000	0.150376	0.000000	0.000000	0.019608	0.000000	0.011236	0.000000	0.000000
0.109091	0.259259	0.240000	0.093023	0.061224	1.000000	0.170213	0.000000	0.095238	0.000000	0.000000	0.000000	0.310345	0.205882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.268657	0.105263	0.000000	0.000000	0.060606	0.000000	0.172840	0.065934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094118	0.192308	0.013072	0.268293	0.000000	0.000000	0.166667	0.349206	0.019900	0.000000	0.000000	0.222222	0.000000	0.281250	0.144330	0.155340	0.000000	0.053571	0.000000	0.000000	0.000000	0.125000	0.000000	0.222222	0.000000	0.000000	0.064516	0.000000	0.000000	0.137931	0.000000	0.000000	0.148148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.194690	0.245614	0.096386	0.000000	0.000000	0.000000	0.358209	0.189474	0.000000	0.000000	0.126984	0.000000	0.065574	0.048780	0.000000	0.000000	0.105263	0.117647	0.000000	0.000000	0.142857	0.000000	0.000000	0.257143	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.235294	0.197531	0.139535	0.142857	0.000000	0.142857	0.082192	0.090909	0.000000	0.189189	0.000000	0.017857	0.000000	0.000000	0.237288	0.000000	0.117647	0.000000	0.000000	0.090909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.253968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108108	0.246575	0.000000	0.000000	0.000000	0.377358	0.000000	0.000000	0.000000	0.000000	0.070175	0.000000	0.139535	0.208955	0.242424	0.000000	0.000000	0.000000	0.086957	0.000000	0.045455	0.064516	0.000000	0.141414	0.000000	0.170213	0.056338	0.092593	0.129032	0.000000	0.000000	0.428571	0.158730	0.285714	0.000000	0.000000	0.090909	0.000000	0.000000	0.303797	0.000000	0.444444	0.275000	0.119403	0.278481	0.185185	0.000000	0.313725	0.086957	0.126316	0.000000	0.033898	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000
0.059406	0.240000	0.396694	0.202247	0.107438	0.170213	1.000000	0.000000	0.110092	0.000000	0.325926	0.000000	0.076923	0.210526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.353982	0.023810	0.017699	0.000000	0.267857	0.000000	0.267717	0.160584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.519084	0.106667	0.261307	0.406250	0.000000	0.000000	0.063830	0.091743	0.008097	0.000000	0.010309	0.180000	0.000000	0.163636	0.391608	0.255034	0.000000	0.189873	0.000000	0.000000	0.000000	0.109091	0.000000	0.146341	0.000000	0.000000	0.345324	0.000000	0.000000	0.195489	0.000000	0.000000	0.180000	0.000000	0.000000	0.072727	0.000000	0.000000	0.000000	0.176101	0.233010	0.031008	0.000000	0.000000	0.000000	0.318584	0.354610	0.000000	0.000000	0.018349	0.000000	0.093458	0.031250	0.127660	0.012903	0.131148	0.185567	0.000000	0.000000	0.058824	0.000000	0.000000	0.310345	0.162791	0.000000	0.000000	0.000000	0.000000	0.271186	0.323077	0.025000	0.125984	0.134831	0.039216	0.000000	0.058824	0.168067	0.066667	0.000000	0.183333	0.000000	0.012658	0.000000	0.000000	0.095238	0.000000	0.100000	0.000000	0.000000	0.150000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.238532	0.000000	0.000000	0.130435	0.052632	0.000000	0.000000	0.000000	0.000000	0.000000	0.055556	0.024096	0.302521	0.000000	0.000000	0.000000	0.040404	0.000000	0.000000	0.000000	0.000000	0.271845	0.014388	0.179775	0.353982	0.267857	0.000000	0.000000	0.000000	0.104348	0.000000	0.081081	0.111111	0.183206	0.082759	0.000000	0.300000	0.017094	0.103896	0.037037	0.000000	0.000000	0.019608	0.256881	0.215686	0.000000	0.000000	0.067416	0.000000	0.000000	0.368000	0.000000	0.020000	0.396825	0.035398	0.384000	0.160000	0.000000	0.350515	0.173913	0.340426	0.000000	0.182927	0.000000	0.000000	0.058824	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.171429	0.057971	0.088889	0.068966	0.028436	0.095238	0.110092	0.000000	1.000000	0.000000	0.057692	0.000000	0.109589	0.265060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073171	0.075472	0.097561	0.000000	0.074074	0.000000	0.250000	0.018868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.134454	0.011905	0.123711	0.000000	0.000000	0.063492	0.102564	0.009259	0.000000	0.000000	0.202899	0.000000	0.151899	0.071429	0.101695	0.000000	0.062992	0.000000	0.000000	0.000000	0.075949	0.000000	0.078431	0.000000	0.000000	0.111111	0.000000	0.000000	0.039216	0.000000	0.000000	0.144928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062500	0.222222	0.040816	0.000000	0.000000	0.000000	0.146341	0.109091	0.000000	0.000000	0.025641	0.000000	0.052632	0.020619	0.000000	0.000000	0.087912	0.181818	0.000000	0.000000	0.056338	0.000000	0.000000	0.282353	0.109091	0.000000	0.000000	0.000000	0.000000	0.045977	0.060606	0.040816	0.166667	0.206897	0.056338	0.000000	0.056338	0.181818	0.067797	0.038462	0.179775	0.000000	0.000000	0.000000	0.000000	0.135135	0.000000	0.081633	0.000000	0.000000	0.035503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102564	0.041667	0.000000	0.000000	0.033058	0.000000	0.000000	0.000000	0.000000	0.000000	0.051948	0.038462	0.136364	0.000000	0.000000	0.000000	0.058824	0.000000	0.000000	0.000000	0.000000	0.027778	0.000000	0.206897	0.170732	0.074074	0.000000	0.000000	0.000000	0.190476	0.000000	0.020942	0.129870	0.020000	0.140351	0.000000	0.091743	0.023256	0.113821	0.051948	0.000000	0.000000	0.028169	0.051282	0.112676	0.000000	0.103448	0.149660	0.000000	0.000000	0.106383	0.000000	0.028986	0.084211	0.048780	0.127660	0.057971	0.000000	0.151515	0.065574	0.181818	0.000000	0.030075	0.000000	0.000000	0.056338	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
